Date,Bag,Ballerinas,Belt,Bikini top,Blazer,Blouse,Bodysuit,Boots,Bra,Bracelet,Cap/peaked,Cardigan,Coat,Costumes,Dress,Dungarees,Earring,Earrings,Flat shoe,Flip flop,Garment Set,Gloves,Hair clip,Hair string,Hair ties,Hair/alice band,Hat/beanie,Hat/brim,Heeled sandals,Hoodie,Jacket,Jumpsuit/Playsuit,Kids Underwear top,Leggings/Tights,Necklace,Night gown,Nipple covers,Other accessories,Other shoe,Outdoor Waistcoat,Outdoor trousers,Polo shirt,Pumps,Pyjama bottom,Pyjama jumpsuit/playsuit,Pyjama set,Ring,Robe,Sandals,Sarong,Scarf,Shirt,Shorts,Skirt,Slippers,Sneakers,Socks,Sunglasses,Sweater,Swimsuit,Swimwear bottom,Swimwear set,T-shirt,Tailored Waistcoat,Tie,Top,Trousers,Umbrella,Underdress,Underwear Tights,Underwear body,Underwear bottom,Underwear set,Vest top,Wallet,Watch,Wedge
2018-10-29,329.0,110.0,145.0,524.0,617.0,2236.0,170.0,455.0,1192.0,10.0,75.0,839.0,372.0,20.0,2598.0,59.0,193.0,2.0,23.0,40.0,108.0,426.0,22.0,34.0,17.0,88.0,651.0,53.0,53.0,1249.0,1839.0,148.0,20.0,1182.0,167.0,79.0,4.0,207.0,39.0,51.0,15.0,154.0,64.0,162.0,57.0,429.0,49.0,72.0,173.0,0.0,635.0,1239.0,580.0,892.0,69.0,261.0,700.0,118.0,7857.0,201.0,544.0,21.0,2515.0,16.0,5.0,1926.0,7367.0,4.0,4.0,516.0,156.0,1207.0,1.0,1355.0,3.0,20.0,43.0
2018-10-30,296.0,85.0,97.0,307.0,458.0,2020.0,210.0,443.0,1137.0,8.0,73.0,814.0,374.0,15.0,2715.0,47.0,246.0,6.0,13.0,45.0,108.0,311.0,23.0,45.0,21.0,97.0,537.0,62.0,46.0,1113.0,1572.0,120.0,24.0,1049.0,184.0,87.0,4.0,213.0,31.0,19.0,23.0,112.0,38.0,146.0,48.0,475.0,55.0,93.0,89.0,2.0,545.0,909.0,473.0,976.0,52.0,259.0,660.0,67.0,7926.0,147.0,344.0,23.0,2151.0,15.0,5.0,1716.0,6733.0,15.0,13.0,590.0,193.0,1148.0,0.0,1142.0,3.0,6.0,24.0
2018-10-31,247.0,48.0,132.0,304.0,520.0,1771.0,176.0,437.0,995.0,7.0,59.0,686.0,332.0,7.0,2393.0,58.0,260.0,6.0,18.0,29.0,64.0,260.0,33.0,45.0,30.0,105.0,385.0,23.0,34.0,1066.0,1404.0,105.0,26.0,1123.0,143.0,76.0,6.0,205.0,23.0,35.0,28.0,64.0,41.0,123.0,44.0,423.0,43.0,70.0,98.0,0.0,466.0,974.0,316.0,890.0,53.0,204.0,706.0,43.0,7308.0,138.0,332.0,10.0,2090.0,15.0,10.0,1510.0,5909.0,7.0,8.0,606.0,144.0,1034.0,1.0,1139.0,4.0,14.0,13.0
2018-11-01,295.0,55.0,177.0,254.0,603.0,1845.0,216.0,432.0,1184.0,11.0,83.0,692.0,407.0,8.0,3464.0,26.0,297.0,5.0,30.0,26.0,75.0,209.0,25.0,47.0,35.0,80.0,298.0,16.0,29.0,913.0,1388.0,119.0,16.0,1032.0,139.0,69.0,7.0,189.0,29.0,40.0,6.0,103.0,60.0,143.0,31.0,377.0,66.0,60.0,52.0,0.0,505.0,1046.0,390.0,1248.0,49.0,155.0,596.0,52.0,7995.0,174.0,293.0,2.0,1915.0,9.0,10.0,1666.0,6125.0,14.0,8.0,619.0,149.0,1194.0,2.0,1058.0,4.0,5.0,11.0
2018-11-02,274.0,36.0,167.0,236.0,485.0,1694.0,170.0,417.0,1118.0,8.0,59.0,689.0,326.0,9.0,2512.0,17.0,272.0,8.0,11.0,18.0,62.0,178.0,36.0,54.0,45.0,82.0,247.0,18.0,30.0,822.0,1149.0,72.0,15.0,941.0,164.0,56.0,4.0,168.0,16.0,29.0,12.0,104.0,37.0,113.0,23.0,339.0,49.0,67.0,34.0,1.0,478.0,900.0,254.0,921.0,32.0,136.0,733.0,32.0,7340.0,114.0,262.0,5.0,1844.0,20.0,4.0,1329.0,5397.0,5.0,6.0,568.0,89.0,1056.0,6.0,996.0,2.0,11.0,3.0
2018-11-03,237.0,41.0,151.0,223.0,632.0,1880.0,166.0,414.0,1277.0,5.0,63.0,684.0,302.0,8.0,2570.0,32.0,302.0,6.0,15.0,13.0,62.0,252.0,47.0,62.0,44.0,86.0,369.0,21.0,18.0,972.0,1144.0,79.0,9.0,1115.0,206.0,46.0,5.0,182.0,38.0,25.0,14.0,72.0,38.0,136.0,21.0,445.0,58.0,66.0,22.0,0.0,604.0,1132.0,265.0,949.0,35.0,134.0,918.0,34.0,8150.0,95.0,268.0,7.0,1997.0,16.0,11.0,1439.0,5908.0,1.0,10.0,715.0,130.0,1160.0,3.0,1127.0,2.0,11.0,7.0
2018-11-04,211.0,56.0,96.0,300.0,516.0,1407.0,160.0,429.0,1072.0,7.0,50.0,548.0,259.0,9.0,2281.0,31.0,229.0,3.0,17.0,23.0,55.0,139.0,25.0,36.0,23.0,59.0,247.0,17.0,10.0,820.0,1083.0,69.0,13.0,849.0,100.0,88.0,0.0,133.0,28.0,25.0,13.0,91.0,35.0,134.0,31.0,460.0,54.0,58.0,27.0,1.0,362.0,936.0,311.0,780.0,38.0,141.0,662.0,34.0,6108.0,119.0,279.0,2.0,1603.0,14.0,12.0,1074.0,5058.0,1.0,4.0,445.0,125.0,1060.0,4.0,1011.0,2.0,9.0,7.0
2018-11-05,235.0,31.0,78.0,284.0,514.0,1338.0,176.0,366.0,1156.0,6.0,43.0,440.0,217.0,12.0,2474.0,25.0,231.0,3.0,12.0,11.0,65.0,112.0,24.0,27.0,19.0,56.0,251.0,13.0,24.0,695.0,833.0,98.0,13.0,753.0,105.0,54.0,1.0,126.0,38.0,18.0,13.0,80.0,38.0,114.0,46.0,363.0,48.0,60.0,49.0,0.0,278.0,752.0,278.0,881.0,31.0,151.0,505.0,37.0,5363.0,182.0,261.0,10.0,1582.0,17.0,5.0,1081.0,4719.0,0.0,2.0,334.0,135.0,967.0,5.0,895.0,1.0,6.0,5.0
2018-11-06,252.0,35.0,138.0,283.0,507.0,1788.0,238.0,404.0,1168.0,10.0,58.0,643.0,270.0,12.0,2864.0,23.0,252.0,3.0,12.0,11.0,69.0,126.0,29.0,46.0,20.0,68.0,190.0,10.0,19.0,642.0,953.0,104.0,12.0,816.0,127.0,66.0,3.0,128.0,22.0,19.0,33.0,107.0,31.0,111.0,23.0,349.0,65.0,58.0,45.0,0.0,294.0,915.0,298.0,981.0,51.0,145.0,531.0,54.0,6001.0,125.0,312.0,10.0,1715.0,9.0,11.0,1279.0,5188.0,6.0,4.0,441.0,116.0,1003.0,5.0,955.0,1.0,13.0,4.0
2018-11-07,247.0,50.0,127.0,217.0,598.0,1823.0,201.0,361.0,1126.0,12.0,53.0,640.0,286.0,8.0,2792.0,28.0,251.0,4.0,17.0,12.0,86.0,141.0,31.0,57.0,27.0,111.0,233.0,16.0,23.0,720.0,1032.0,126.0,24.0,990.0,102.0,54.0,4.0,132.0,18.0,21.0,31.0,99.0,33.0,134.0,30.0,322.0,74.0,178.0,44.0,0.0,348.0,957.0,228.0,1002.0,31.0,127.0,599.0,41.0,6165.0,107.0,189.0,9.0,1863.0,22.0,14.0,1405.0,5696.0,11.0,4.0,468.0,137.0,1072.0,6.0,978.0,2.0,13.0,7.0
2018-11-08,213.0,30.0,114.0,242.0,560.0,1743.0,150.0,307.0,1289.0,8.0,57.0,517.0,217.0,9.0,2673.0,25.0,233.0,3.0,10.0,15.0,58.0,88.0,35.0,41.0,27.0,88.0,158.0,14.0,21.0,611.0,916.0,128.0,10.0,910.0,144.0,86.0,6.0,147.0,30.0,15.0,10.0,74.0,38.0,109.0,36.0,272.0,53.0,54.0,45.0,0.0,280.0,896.0,248.0,878.0,46.0,115.0,583.0,46.0,5551.0,141.0,223.0,2.0,1678.0,22.0,8.0,1382.0,4632.0,1.0,2.0,458.0,116.0,1092.0,7.0,873.0,1.0,3.0,14.0
2018-11-09,255.0,32.0,173.0,225.0,579.0,1910.0,154.0,361.0,1365.0,7.0,57.0,572.0,224.0,9.0,2890.0,24.0,256.0,6.0,21.0,5.0,61.0,127.0,40.0,59.0,50.0,84.0,206.0,16.0,25.0,797.0,890.0,159.0,10.0,874.0,207.0,64.0,0.0,151.0,31.0,11.0,15.0,70.0,60.0,133.0,24.0,253.0,56.0,62.0,41.0,0.0,323.0,1032.0,217.0,977.0,41.0,97.0,701.0,38.0,6415.0,105.0,264.0,3.0,1625.0,14.0,18.0,1652.0,5144.0,5.0,3.0,567.0,101.0,1160.0,5.0,967.0,3.0,9.0,5.0
2018-11-10,237.0,39.0,185.0,146.0,651.0,1681.0,162.0,285.0,1238.0,8.0,50.0,609.0,202.0,10.0,2581.0,35.0,262.0,10.0,10.0,10.0,89.0,99.0,46.0,80.0,38.0,85.0,208.0,15.0,29.0,798.0,805.0,143.0,15.0,1020.0,164.0,63.0,4.0,169.0,19.0,26.0,6.0,56.0,47.0,109.0,20.0,271.0,69.0,46.0,31.0,0.0,341.0,1112.0,186.0,818.0,41.0,103.0,1052.0,30.0,6313.0,91.0,201.0,0.0,1818.0,29.0,9.0,1506.0,5018.0,14.0,3.0,639.0,84.0,1173.0,8.0,938.0,4.0,9.0,3.0
2018-11-11,275.0,34.0,154.0,289.0,635.0,1927.0,263.0,460.0,1712.0,14.0,57.0,791.0,252.0,12.0,3610.0,31.0,297.0,0.0,24.0,28.0,95.0,177.0,33.0,40.0,28.0,109.0,230.0,35.0,45.0,987.0,1079.0,177.0,17.0,1159.0,181.0,106.0,7.0,195.0,21.0,20.0,35.0,108.0,45.0,169.0,45.0,458.0,101.0,102.0,70.0,1.0,364.0,1314.0,403.0,1225.0,81.0,143.0,784.0,77.0,8030.0,170.0,287.0,11.0,2363.0,12.0,16.0,2335.0,6843.0,6.0,5.0,531.0,123.0,1539.0,6.0,1370.0,2.0,20.0,14.0
2018-11-12,185.0,19.0,92.0,217.0,461.0,1222.0,145.0,283.0,945.0,7.0,33.0,387.0,200.0,5.0,2157.0,21.0,160.0,1.0,4.0,13.0,45.0,63.0,21.0,24.0,13.0,54.0,126.0,13.0,21.0,536.0,600.0,80.0,9.0,676.0,85.0,54.0,2.0,133.0,15.0,15.0,18.0,71.0,33.0,94.0,25.0,289.0,35.0,54.0,33.0,0.0,193.0,731.0,202.0,747.0,45.0,79.0,417.0,34.0,4352.0,112.0,229.0,0.0,1224.0,10.0,14.0,1316.0,4188.0,11.0,4.0,278.0,94.0,904.0,1.0,736.0,1.0,10.0,3.0
2018-11-13,232.0,47.0,123.0,265.0,535.0,1348.0,169.0,310.0,983.0,12.0,60.0,482.0,181.0,5.0,2398.0,19.0,164.0,1.0,15.0,15.0,45.0,101.0,23.0,39.0,23.0,66.0,197.0,11.0,21.0,563.0,748.0,78.0,10.0,698.0,119.0,54.0,2.0,114.0,18.0,16.0,14.0,57.0,38.0,111.0,33.0,282.0,47.0,51.0,38.0,0.0,292.0,750.0,280.0,845.0,49.0,99.0,448.0,41.0,5126.0,123.0,270.0,7.0,1382.0,23.0,10.0,1361.0,4346.0,4.0,1.0,356.0,105.0,969.0,2.0,784.0,2.0,5.0,12.0
2018-11-14,255.0,29.0,125.0,306.0,633.0,1710.0,215.0,400.0,1139.0,10.0,48.0,597.0,237.0,6.0,3202.0,26.0,207.0,3.0,15.0,17.0,83.0,150.0,21.0,44.0,21.0,74.0,227.0,14.0,19.0,736.0,906.0,109.0,13.0,909.0,154.0,54.0,2.0,144.0,26.0,16.0,10.0,87.0,52.0,129.0,19.0,268.0,58.0,56.0,24.0,1.0,304.0,952.0,246.0,932.0,40.0,153.0,606.0,36.0,6468.0,159.0,250.0,2.0,1546.0,15.0,12.0,1472.0,5628.0,13.0,6.0,396.0,113.0,1011.0,6.0,1031.0,8.0,9.0,2.0
2018-11-15,278.0,79.0,144.0,220.0,571.0,1932.0,186.0,497.0,1334.0,11.0,59.0,541.0,379.0,4.0,3291.0,24.0,259.0,2.0,14.0,19.0,84.0,151.0,41.0,53.0,26.0,51.0,251.0,16.0,21.0,798.0,961.0,119.0,23.0,1069.0,166.0,76.0,3.0,180.0,63.0,10.0,15.0,88.0,71.0,127.0,32.0,287.0,45.0,48.0,27.0,0.0,403.0,1216.0,187.0,1059.0,30.0,130.0,603.0,38.0,7131.0,136.0,203.0,16.0,1811.0,16.0,10.0,1478.0,6236.0,4.0,3.0,397.0,174.0,1152.0,3.0,1358.0,3.0,10.0,6.0
2018-11-16,282.0,45.0,151.0,191.0,550.0,1965.0,189.0,453.0,1241.0,12.0,70.0,582.0,300.0,3.0,3188.0,25.0,294.0,8.0,15.0,15.0,83.0,263.0,32.0,54.0,32.0,72.0,336.0,29.0,21.0,821.0,1021.0,137.0,20.0,1040.0,206.0,57.0,5.0,232.0,51.0,27.0,18.0,87.0,56.0,121.0,30.0,287.0,59.0,61.0,35.0,0.0,571.0,1164.0,261.0,950.0,72.0,117.0,790.0,31.0,7135.0,97.0,208.0,4.0,1873.0,18.0,13.0,1327.0,5727.0,7.0,5.0,480.0,175.0,1161.0,5.0,1191.0,5.0,13.0,6.0
2018-11-17,256.0,43.0,184.0,155.0,527.0,1840.0,176.0,429.0,1239.0,8.0,59.0,603.0,329.0,4.0,2990.0,27.0,261.0,3.0,12.0,13.0,80.0,333.0,40.0,61.0,30.0,80.0,448.0,15.0,28.0,956.0,970.0,92.0,21.0,1188.0,229.0,55.0,1.0,192.0,54.0,25.0,19.0,60.0,45.0,165.0,44.0,341.0,42.0,60.0,29.0,0.0,628.0,1190.0,191.0,915.0,55.0,107.0,934.0,51.0,7369.0,147.0,160.0,5.0,1849.0,18.0,17.0,1331.0,5733.0,3.0,8.0,534.0,167.0,1203.0,3.0,1226.0,1.0,12.0,8.0
2018-11-18,284.0,62.0,123.0,230.0,420.0,1591.0,92.0,398.0,1080.0,4.0,47.0,529.0,321.0,6.0,2714.0,17.0,175.0,3.0,12.0,20.0,78.0,322.0,29.0,43.0,12.0,57.0,400.0,31.0,15.0,849.0,987.0,106.0,20.0,1098.0,157.0,44.0,5.0,168.0,59.0,26.0,24.0,69.0,41.0,129.0,23.0,310.0,45.0,37.0,20.0,1.0,453.0,956.0,259.0,894.0,69.0,97.0,731.0,45.0,6857.0,108.0,226.0,4.0,1747.0,5.0,15.0,1248.0,5730.0,7.0,1.0,330.0,166.0,1021.0,7.0,1462.0,4.0,15.0,6.0
2018-11-19,206.0,47.0,88.0,238.0,385.0,1224.0,136.0,642.0,998.0,6.0,42.0,600.0,440.0,7.0,2420.0,19.0,193.0,1.0,11.0,21.0,68.0,400.0,19.0,44.0,10.0,101.0,538.0,32.0,17.0,785.0,1475.0,78.0,13.0,884.0,96.0,50.0,5.0,197.0,41.0,22.0,29.0,89.0,37.0,113.0,38.0,373.0,41.0,61.0,27.0,3.0,584.0,765.0,253.0,711.0,75.0,214.0,605.0,32.0,5902.0,92.0,231.0,8.0,1326.0,5.0,21.0,1215.0,5099.0,1.0,7.0,300.0,198.0,918.0,2.0,919.0,2.0,6.0,8.0
2018-11-20,216.0,66.0,130.0,295.0,601.0,1558.0,187.0,802.0,1140.0,7.0,63.0,827.0,421.0,10.0,3181.0,16.0,205.0,3.0,11.0,18.0,129.0,459.0,31.0,43.0,15.0,120.0,703.0,37.0,18.0,953.0,1675.0,117.0,12.0,1163.0,146.0,58.0,2.0,279.0,35.0,26.0,15.0,76.0,51.0,147.0,40.0,364.0,43.0,69.0,32.0,1.0,699.0,975.0,210.0,906.0,96.0,218.0,825.0,31.0,7592.0,124.0,283.0,12.0,1564.0,12.0,15.0,1605.0,5994.0,3.0,8.0,382.0,157.0,1002.0,11.0,1022.0,11.0,5.0,7.0
2018-11-21,332.0,49.0,129.0,155.0,565.0,1809.0,181.0,582.0,1126.0,7.0,43.0,886.0,370.0,7.0,3007.0,16.0,211.0,1.0,13.0,12.0,165.0,339.0,33.0,54.0,16.0,110.0,491.0,33.0,25.0,1003.0,1029.0,86.0,23.0,1314.0,115.0,69.0,4.0,265.0,33.0,20.0,15.0,91.0,60.0,149.0,33.0,492.0,62.0,162.0,33.0,0.0,554.0,1386.0,208.0,1004.0,96.0,210.0,834.0,50.0,8779.0,111.0,179.0,9.0,2144.0,16.0,16.0,1477.0,7129.0,0.0,7.0,425.0,120.0,975.0,13.0,1443.0,9.0,15.0,6.0
2018-11-22,461.0,68.0,236.0,248.0,891.0,2471.0,254.0,698.0,1842.0,4.0,79.0,1045.0,407.0,5.0,3860.0,21.0,380.0,20.0,15.0,16.0,104.0,439.0,52.0,73.0,50.0,112.0,626.0,25.0,39.0,1282.0,1470.0,163.0,15.0,1556.0,237.0,98.0,5.0,299.0,37.0,36.0,30.0,108.0,80.0,186.0,46.0,574.0,79.0,128.0,36.0,0.0,817.0,1906.0,302.0,1240.0,97.0,243.0,1235.0,46.0,11627.0,147.0,285.0,10.0,2699.0,22.0,35.0,2132.0,7942.0,2.0,5.0,703.0,195.0,1658.0,32.0,1632.0,7.0,26.0,6.0
2018-11-23,1372.0,124.0,640.0,584.0,2191.0,6371.0,557.0,1704.0,5777.0,35.0,168.0,2383.0,929.0,19.0,9817.0,72.0,875.0,41.0,33.0,60.0,242.0,915.0,104.0,166.0,83.0,291.0,1661.0,57.0,87.0,3951.0,3613.0,389.0,59.0,4050.0,752.0,286.0,10.0,749.0,103.0,78.0,60.0,278.0,136.0,575.0,123.0,1598.0,244.0,350.0,143.0,1.0,1821.0,3525.0,862.0,3408.0,220.0,472.0,3136.0,123.0,28618.0,382.0,638.0,16.0,6205.0,84.0,59.0,5503.0,20049.0,8.0,12.0,1470.0,530.0,5039.0,98.0,4436.0,32.0,65.0,28.0
2018-11-24,716.0,96.0,299.0,403.0,1134.0,3499.0,291.0,878.0,3069.0,18.0,104.0,1270.0,531.0,13.0,5421.0,30.0,431.0,16.0,26.0,53.0,158.0,543.0,99.0,127.0,45.0,231.0,890.0,49.0,67.0,2179.0,1870.0,200.0,26.0,2327.0,402.0,197.0,6.0,465.0,67.0,51.0,37.0,141.0,71.0,372.0,57.0,934.0,134.0,188.0,105.0,0.0,1034.0,2215.0,587.0,1919.0,141.0,279.0,1987.0,83.0,15286.0,263.0,439.0,19.0,4155.0,34.0,44.0,3009.0,11549.0,6.0,4.0,1050.0,215.0,2701.0,47.0,2591.0,18.0,33.0,13.0
2018-11-25,345.0,66.0,133.0,288.0,527.0,2572.0,146.0,560.0,3257.0,14.0,63.0,1001.0,425.0,9.0,2819.0,54.0,210.0,5.0,14.0,25.0,151.0,235.0,27.0,66.0,30.0,100.0,558.0,22.0,40.0,2094.0,1747.0,127.0,32.0,2206.0,178.0,166.0,3.0,233.0,40.0,56.0,25.0,73.0,75.0,155.0,31.0,1064.0,81.0,250.0,74.0,1.0,563.0,1501.0,589.0,903.0,110.0,184.0,941.0,37.0,11129.0,146.0,326.0,13.0,3668.0,19.0,23.0,2910.0,9723.0,1.0,2.0,453.0,154.0,1374.0,14.0,1842.0,10.0,17.0,11.0
2018-11-26,344.0,54.0,116.0,358.0,544.0,2406.0,145.0,667.0,3477.0,4.0,91.0,912.0,407.0,8.0,3061.0,53.0,184.0,5.0,7.0,27.0,158.0,156.0,33.0,57.0,22.0,88.0,372.0,15.0,33.0,1729.0,1858.0,144.0,12.0,2229.0,147.0,236.0,5.0,203.0,33.0,51.0,15.0,98.0,62.0,162.0,48.0,873.0,60.0,311.0,70.0,0.0,431.0,1324.0,655.0,993.0,88.0,214.0,755.0,68.0,9888.0,173.0,419.0,19.0,3897.0,22.0,23.0,2719.0,9169.0,3.0,3.0,401.0,166.0,1208.0,11.0,1895.0,10.0,20.0,10.0
2018-11-27,203.0,38.0,96.0,215.0,391.0,1227.0,154.0,360.0,1031.0,3.0,41.0,433.0,217.0,7.0,2793.0,19.0,184.0,9.0,9.0,32.0,73.0,157.0,35.0,53.0,22.0,87.0,334.0,12.0,25.0,742.0,831.0,97.0,11.0,760.0,163.0,79.0,4.0,201.0,32.0,19.0,9.0,66.0,51.0,101.0,22.0,317.0,47.0,71.0,35.0,2.0,363.0,735.0,251.0,889.0,60.0,128.0,679.0,31.0,5697.0,110.0,206.0,9.0,1267.0,10.0,20.0,1177.0,4402.0,1.0,3.0,348.0,127.0,772.0,2.0,825.0,5.0,6.0,7.0
2018-11-28,207.0,28.0,128.0,210.0,423.0,1244.0,134.0,287.0,979.0,8.0,34.0,408.0,189.0,15.0,2491.0,17.0,186.0,6.0,9.0,14.0,72.0,160.0,36.0,56.0,17.0,89.0,369.0,19.0,14.0,719.0,752.0,91.0,11.0,766.0,133.0,75.0,7.0,245.0,34.0,18.0,20.0,89.0,61.0,124.0,30.0,313.0,42.0,59.0,41.0,1.0,370.0,757.0,243.0,795.0,79.0,107.0,766.0,34.0,5407.0,96.0,226.0,27.0,1331.0,14.0,21.0,1067.0,4150.0,6.0,2.0,396.0,148.0,893.0,4.0,752.0,8.0,11.0,5.0
2018-11-29,239.0,45.0,138.0,206.0,456.0,1428.0,151.0,366.0,1039.0,9.0,52.0,437.0,201.0,13.0,2980.0,37.0,208.0,11.0,10.0,18.0,86.0,164.0,51.0,68.0,34.0,127.0,326.0,20.0,14.0,789.0,878.0,104.0,14.0,831.0,179.0,67.0,9.0,212.0,27.0,7.0,29.0,85.0,44.0,104.0,23.0,264.0,56.0,62.0,20.0,1.0,369.0,882.0,230.0,949.0,51.0,120.0,872.0,25.0,5794.0,126.0,218.0,6.0,1419.0,14.0,24.0,1188.0,4362.0,6.0,7.0,490.0,197.0,1040.0,6.0,845.0,6.0,15.0,13.0
2018-11-30,246.0,32.0,147.0,198.0,411.0,1357.0,158.0,343.0,1071.0,8.0,39.0,396.0,175.0,6.0,2787.0,15.0,239.0,20.0,7.0,8.0,61.0,133.0,56.0,99.0,34.0,116.0,249.0,17.0,17.0,704.0,772.0,111.0,13.0,886.0,181.0,77.0,3.0,189.0,25.0,11.0,15.0,64.0,41.0,112.0,24.0,279.0,53.0,67.0,29.0,0.0,331.0,883.0,155.0,805.0,47.0,100.0,875.0,38.0,5492.0,119.0,222.0,14.0,1424.0,17.0,29.0,1188.0,4185.0,6.0,0.0,551.0,119.0,995.0,12.0,741.0,8.0,8.0,5.0
2018-12-01,272.0,38.0,186.0,195.0,530.0,1670.0,109.0,361.0,1130.0,6.0,53.0,437.0,178.0,6.0,2623.0,27.0,272.0,30.0,7.0,7.0,66.0,188.0,79.0,104.0,56.0,110.0,320.0,22.0,19.0,836.0,665.0,132.0,12.0,913.0,214.0,56.0,12.0,216.0,15.0,18.0,13.0,55.0,33.0,154.0,27.0,295.0,63.0,75.0,28.0,0.0,477.0,998.0,192.0,925.0,50.0,82.0,1249.0,34.0,6175.0,100.0,197.0,3.0,1643.0,36.0,35.0,1246.0,4568.0,13.0,3.0,711.0,152.0,1261.0,9.0,853.0,13.0,11.0,12.0
2018-12-02,193.0,50.0,93.0,223.0,326.0,1197.0,95.0,313.0,1012.0,17.0,35.0,377.0,111.0,4.0,2328.0,16.0,157.0,8.0,4.0,15.0,48.0,125.0,51.0,58.0,26.0,87.0,193.0,18.0,18.0,621.0,501.0,90.0,13.0,658.0,141.0,48.0,6.0,170.0,20.0,18.0,32.0,34.0,33.0,120.0,16.0,232.0,38.0,55.0,38.0,0.0,233.0,793.0,329.0,831.0,45.0,95.0,708.0,36.0,4517.0,110.0,186.0,9.0,1389.0,19.0,48.0,970.0,3827.0,2.0,3.0,357.0,95.0,918.0,1.0,847.0,12.0,14.0,7.0
2018-12-03,202.0,45.0,101.0,274.0,355.0,1173.0,130.0,337.0,1012.0,11.0,24.0,285.0,134.0,4.0,3504.0,20.0,214.0,12.0,8.0,15.0,62.0,83.0,28.0,47.0,10.0,92.0,182.0,16.0,28.0,513.0,601.0,208.0,12.0,665.0,154.0,57.0,0.0,217.0,24.0,25.0,23.0,58.0,42.0,74.0,20.0,225.0,42.0,60.0,34.0,0.0,195.0,671.0,284.0,883.0,43.0,89.0,568.0,30.0,4226.0,95.0,227.0,9.0,1246.0,25.0,18.0,1097.0,3823.0,7.0,1.0,327.0,149.0,825.0,4.0,739.0,8.0,20.0,3.0
2018-12-04,244.0,50.0,134.0,309.0,388.0,1362.0,181.0,367.0,1140.0,17.0,36.0,392.0,162.0,6.0,4002.0,15.0,273.0,17.0,7.0,13.0,63.0,127.0,28.0,70.0,27.0,83.0,286.0,29.0,29.0,600.0,771.0,150.0,9.0,783.0,165.0,71.0,6.0,290.0,35.0,10.0,20.0,68.0,48.0,121.0,14.0,302.0,65.0,86.0,18.0,0.0,301.0,841.0,244.0,1077.0,52.0,114.0,680.0,35.0,4824.0,132.0,305.0,10.0,1233.0,27.0,30.0,1338.0,4408.0,10.0,1.0,410.0,166.0,1042.0,12.0,925.0,6.0,23.0,9.0
2018-12-05,294.0,38.0,134.0,296.0,491.0,1562.0,142.0,452.0,1272.0,10.0,55.0,450.0,177.0,9.0,3937.0,35.0,344.0,15.0,6.0,19.0,83.0,114.0,67.0,77.0,22.0,78.0,313.0,15.0,16.0,768.0,806.0,127.0,19.0,835.0,211.0,48.0,10.0,313.0,33.0,24.0,34.0,73.0,65.0,148.0,20.0,350.0,83.0,95.0,40.0,1.0,349.0,1029.0,310.0,1159.0,72.0,167.0,812.0,49.0,5727.0,190.0,279.0,4.0,1751.0,25.0,46.0,1410.0,4913.0,12.0,8.0,454.0,187.0,1117.0,12.0,859.0,6.0,22.0,1.0
2018-12-06,279.0,66.0,157.0,260.0,646.0,1870.0,196.0,399.0,1280.0,21.0,69.0,456.0,197.0,6.0,3810.0,21.0,394.0,18.0,16.0,20.0,81.0,103.0,71.0,67.0,26.0,103.0,214.0,16.0,28.0,744.0,885.0,198.0,18.0,974.0,227.0,75.0,16.0,347.0,49.0,21.0,25.0,84.0,48.0,140.0,20.0,324.0,106.0,49.0,44.0,0.0,274.0,1151.0,265.0,1214.0,45.0,114.0,801.0,29.0,5906.0,138.0,224.0,9.0,1837.0,28.0,56.0,1522.0,5098.0,29.0,5.0,547.0,202.0,1218.0,12.0,1101.0,8.0,47.0,8.0
2018-12-07,267.0,57.0,164.0,190.0,520.0,1591.0,169.0,370.0,1178.0,13.0,56.0,424.0,191.0,7.0,3459.0,22.0,409.0,14.0,12.0,24.0,92.0,83.0,72.0,66.0,25.0,130.0,210.0,16.0,37.0,642.0,722.0,168.0,6.0,804.0,226.0,72.0,11.0,325.0,39.0,20.0,24.0,68.0,54.0,117.0,13.0,290.0,109.0,77.0,37.0,0.0,239.0,992.0,288.0,1017.0,47.0,67.0,816.0,26.0,5201.0,132.0,219.0,6.0,1743.0,36.0,49.0,1371.0,4473.0,23.0,10.0,577.0,156.0,1007.0,8.0,995.0,0.0,24.0,2.0
2018-12-08,245.0,54.0,168.0,279.0,583.0,1859.0,159.0,331.0,1344.0,26.0,86.0,458.0,162.0,4.0,3261.0,21.0,471.0,26.0,8.0,18.0,83.0,106.0,85.0,95.0,47.0,142.0,278.0,12.0,34.0,838.0,787.0,195.0,18.0,1017.0,261.0,63.0,7.0,323.0,29.0,30.0,24.0,64.0,61.0,139.0,20.0,293.0,86.0,86.0,42.0,0.0,362.0,1219.0,333.0,1080.0,50.0,115.0,960.0,43.0,6035.0,110.0,268.0,11.0,1975.0,62.0,59.0,1399.0,4886.0,14.0,6.0,743.0,206.0,1304.0,4.0,1166.0,8.0,38.0,4.0
